in s,C1 in V,C2 in V,C3 in V,C4 in V
1.5024E-03,3.48053E-02,5.71625E-03,4.55783E-01,2.19351E-02
1.5056E-03,3.52325E-02,6.25031E-03,4.34039E-01,2.34610E-02
1.5089E-03,3.53851E-02,5.63995E-03,4.22702E-01,2.43002E-02
1.5122E-03,3.53241E-02,5.41107E-03,4.07107E-01,2.40714E-02
1.5155E-03,3.58734E-02,5.33478E-03,3.89483E-01,2.49869E-02
1.5188E-03,3.63617E-02,5.94513E-03,3.68976E-01,2.48343E-02
1.5220E-03,3.60260E-02,5.18219E-03,3.43066E-01,2.51395E-02
1.5253E-03,3.55682E-02,4.72443E-03,3.23306E-01,2.50632E-02
1.5286E-03,3.53546E-02,5.18219E-03,3.12411E-01,2.55209E-02
1.5319E-03,3.58124E-02,4.80072E-03,3.00753E-01,2.61313E-02
1.5351E-03,3.57208E-02,4.95331E-03,2.89538E-01,2.53683E-02
1.5384E-03,3.56598E-02,5.33478E-03,2.78659E-01,2.48343E-02
1.5417E-03,3.63312E-02,5.18219E-03,2.69214E-01,2.49106E-02
1.5450E-03,3.64532E-02,6.32660E-03,2.61401E-01,2.52158E-02
1.5482E-03,3.68195E-02,5.63995E-03,2.54748E-01,2.55972E-02
1.5515E-03,3.66058E-02,5.79254E-03,2.52536E-01,2.59787E-02
1.5548E-03,3.65753E-02,4.95331E-03,2.50247E-01,2.62839E-02
1.5581E-03,3.67279E-02,5.10590E-03,2.50567E-01,2.63602E-02
1.5614E-03,3.65143E-02,4.87701E-03,2.54199E-01,2.62076E-02
1.5646E-03,3.66364E-02,5.25848E-03,2.59936E-01,2.70468E-02
1.5679E-03,3.66058E-02,4.87701E-03,2.66696E-01,2.66653E-02
1.5712E-03,3.63617E-02,5.02960E-03,2.74646E-01,2.57498E-02
1.5745E-03,3.63922E-02,4.72443E-03,2.86059E-01,2.61313E-02
1.5777E-03,3.61786E-02,5.18219E-03,3.04477E-01,2.62839E-02
1.5810E-03,3.60565E-02,5.41107E-03,3.19995E-01,2.60550E-02
1.5843E-03,3.62396E-02,4.57184E-03,3.43203E-01,2.68942E-02
1.5876E-03,3.61481E-02,5.02960E-03,3.62323E-01,2.68179E-02
1.5908E-03,3.60870E-02,3.80890E-03,3.80191E-01,2.77335E-02
1.5941E-03,3.64838E-02,3.80890E-03,3.93756E-01,2.76572E-02
1.5974E-03,3.63922E-02,4.34296E-03,4.01355E-01,2.70468E-02
1.6007E-03,3.64532E-02,4.87701E-03,4.18994E-01,2.80386E-02
1.6039E-03,3.63922E-02,4.72443E-03,4.39410E-01,2.83438E-02
1.6072E-03,3.71246E-02,4.34296E-03,4.53463E-01,2.81912E-02
1.6105E-03,3.73077E-02,4.49554E-03,4.69256E-01,2.90305E-02
1.6138E-03,3.73077E-02,4.95331E-03,4.81173E-01,2.91830E-02
1.6171E-03,3.76434E-02,4.19037E-03,4.97836E-01,2.96408E-02
1.6203E-03,3.77960E-02,4.72443E-03,5.10913E-01,2.94119E-02
1.6236E-03,3.78571E-02,4.41925E-03,5.18649E-01,2.97934E-02
1.6269E-03,3.80707E-02,5.10590E-03,5.27270E-01,3.02512E-02
1.6302E-03,3.77350E-02,4.11407E-03,5.31619E-01,3.07089E-02
1.6334E-03,3.73688E-02,4.19037E-03,5.31863E-01,3.04037E-02
1.6367E-03,3.81012E-02,3.96149E-03,5.29910E-01,3.14719E-02
1.6400E-03,3.78876E-02,4.72443E-03,5.25485E-01,3.01749E-02
1.6433E-03,3.78265E-02,4.72443E-03,5.21441E-01,3.13956E-02
1.6465E-03,3.85590E-02,5.10590E-03,5.10013E-01,3.01749E-02
1.6498E-03,3.84979E-02,5.02960E-03,4.96920E-01,3.11667E-02
1.6531E-03,3.81622E-02,6.70807E-03,4.82226E-01,3.04037E-02
1.6564E-03,3.81622E-02,5.56366E-03,4.67944E-01,3.06326E-02
1.6597E-03,3.78571E-02,4.80072E-03,4.46154E-01,3.17007E-02
1.6629E-03,3.77045E-02,4.57184E-03,4.29690E-01,3.15482E-02
1.6662E-03,3.77960E-02,5.18219E-03,4.11227E-01,3.04037E-02
1.6695E-03,3.76740E-02,4.57184E-03,3.83532E-01,3.10904E-02
1.6728E-03,3.78571E-02,4.72443E-03,3.47461E-01,3.13193E-02
1.6760E-03,3.75824E-02,4.57184E-03,3.39831E-01,3.15482E-02
1.6793E-03,3.76129E-02,5.48737E-03,3.28891E-01,3.14719E-02
1.6826E-03,3.78876E-02,4.41925E-03,3.13067E-01,3.10141E-02
1.6859E-03,3.84979E-02,5.10590E-03,3.03073E-01,3.09378E-02
1.6891E-03,3.81012E-02,5.63995E-03,2.93063E-01,2.99460E-02
1.6924E-03,3.88947E-02,5.79254E-03,2.80307E-01,2.97171E-02
1.6957E-03,3.86810E-02,5.48737E-03,2.65338E-01,3.00223E-02
1.6990E-03,3.91998E-02,5.79254E-03,2.56396E-01,3.00986E-02
1.7023E-03,3.93524E-02,5.63995E-03,2.51117E-01,2.93356E-02
1.7055E-03,3.99628E-02,6.40289E-03,2.48507E-01,2.94882E-02
1.7088E-03,3.93219E-02,7.16583E-03,2.49469E-01,3.02512E-02
1.7121E-03,4.02069E-02,7.31842E-03,2.53894E-01,2.93356E-02
1.7154E-03,4.02374E-02,6.09772E-03,2.60043E-01,2.94119E-02
1.7186E-03,4.10309E-02,6.47919E-03,2.70373E-01,3.04800E-02
1.7219E-03,4.10614E-02,6.25031E-03,2.84198E-01,2.97934E-02
1.7252E-03,4.10309E-02,7.39471E-03,2.99762E-01,2.93356E-02
1.7285E-03,4.14886E-02,7.24213E-03,3.21216E-01,2.95645E-02
1.7317E-03,4.11835E-02,7.08954E-03,3.47140E-01,2.89542E-02
1.7350E-03,4.08783E-02,7.39471E-03,3.72348E-01,2.98697E-02
1.7383E-03,4.15192E-02,8.00507E-03,3.88156E-01,2.99460E-02
1.7416E-03,4.13055E-02,7.85248E-03,4.14111E-01,3.04800E-02
1.7449E-03,4.09393E-02,6.78436E-03,4.32895E-01,2.99460E-02
1.7481E-03,4.11530E-02,6.32660E-03,4.50717E-01,3.02512E-02
1.7514E-03,4.06342E-02,5.94513E-03,4.67532E-01,3.04037E-02
1.7547E-03,4.10614E-02,5.56366E-03,4.74627E-01,3.10904E-02
1.7580E-03,4.01764E-02,5.71625E-03,4.86636E-01,3.11667E-02
1.7612E-03,3.96576E-02,6.17401E-03,5.04641E-01,3.17007E-02
1.7645E-03,3.96576E-02,5.18219E-03,5.20617E-01,3.23874E-02
1.7678E-03,4.00238E-02,5.48737E-03,5.26309E-01,3.23874E-02
1.7711E-03,3.97797E-02,5.10590E-03,5.28781E-01,3.23874E-02
1.7743E-03,3.98712E-02,5.63995E-03,5.31741E-01,3.21585E-02
1.7776E-03,4.03595E-02,5.41107E-03,5.32046E-01,3.16245E-02
1.7809E-03,4.12140E-02,5.94513E-03,5.29178E-01,3.23874E-02
1.7842E-03,4.21295E-02,5.10590E-03,5.24264E-01,3.17007E-02
1.7874E-03,4.20380E-02,5.71625E-03,5.14224E-01,3.13956E-02
1.7907E-03,4.23737E-02,7.01324E-03,5.07159E-01,3.14719E-02
1.7940E-03,4.28009E-02,6.17401E-03,4.91671E-01,3.25400E-02
1.7973E-03,4.28009E-02,6.63177E-03,4.71469E-01,3.25400E-02
1.8006E-03,4.32281E-02,7.16583E-03,4.47482E-01,3.11667E-02
1.8038E-03,4.28314E-02,6.63177E-03,4.19436E-01,3.19296E-02
1.8071E-03,4.29230E-02,6.09772E-03,3.99630E-01,3.13956E-02
1.8104E-03,4.29535E-02,6.02142E-03,3.74911E-01,3.20822E-02
1.8137E-03,4.21906E-02,5.79254E-03,3.51306E-01,3.26926E-02
1.8169E-03,4.20074E-02,5.48737E-03,3.30706E-01,3.25400E-02
1.8202E-03,4.20074E-02,5.71625E-03,3.12762E-01,3.23874E-02
1.8235E-03,4.17938E-02,5.41107E-03,2.96695E-01,3.34555E-02
1.8268E-03,4.19769E-02,5.41107E-03,2.78125E-01,3.32266E-02
1.8300E-03,4.16412E-02,5.25848E-03,2.64041E-01,3.37607E-02
1.8333E-03,4.18549E-02,6.09772E-03,2.59768E-01,3.33792E-02
1.8366E-03,4.19159E-02,6.25031E-03,2.55557E-01,3.39896E-02
1.8399E-03,4.20380E-02,5.33478E-03,2.52719E-01,3.35318E-02
1.8432E-03,4.13666E-02,5.71625E-03,2.51300E-01,3.31503E-02
1.8464E-03,4.15497E-02,5.86884E-03,2.50766E-01,3.28452E-02
1.8497E-03,4.15802E-02,5.02960E-03,2.51346E-01,3.38370E-02
1.8530E-03,4.13361E-02,5.63995E-03,2.53329E-01,3.32266E-02
1.8563E-03,4.19769E-02,5.41107E-03,2.62561E-01,3.36081E-02
1.8595E-03,4.26483E-02,6.63177E-03,2.76599E-01,3.37607E-02
1.8628E-03,4.22821E-02,5.86884E-03,2.88104E-01,3.26163E-02
1.8661E-03,4.32892E-02,6.55548E-03,3.00082E-01,3.23874E-02
1.8694E-03,4.32281E-02,6.55548E-03,3.23810E-01,3.30740E-02
1.8726E-03,4.35333E-02,7.01324E-03,3.53793E-01,3.24637E-02
1.8759E-03,4.38080E-02,6.78436E-03,3.83319E-01,3.25400E-02
1.8792E-03,4.41132E-02,6.78436E-03,4.10571E-01,3.12430E-02
1.8825E-03,4.42963E-02,6.93695E-03,4.35870E-01,3.09378E-02
1.8858E-03,4.40216E-02,6.47919E-03,4.63458E-01,3.16245E-02
1.8890E-03,4.46320E-02,6.55548E-03,4.81936E-01,3.10141E-02
1.8923E-03,4.46014E-02,6.47919E-03,5.05053E-01,3.19296E-02
1.8956E-03,4.38385E-02,5.86884E-03,5.19442E-01,3.14719E-02
1.8989E-03,4.43878E-02,6.32660E-03,5.30154E-01,3.11667E-02
1.9021E-03,4.30756E-02,4.49554E-03,5.35083E-01,3.17770E-02
1.9054E-03,4.30450E-02,4.64813E-03,5.36776E-01,3.20059E-02
1.9087E-03,4.31061E-02,4.87701E-03,5.39035E-01,3.23111E-02
1.9120E-03,4.30450E-02,5.33478E-03,5.40423E-01,3.27689E-02
1.9152E-03,4.33502E-02,5.41107E-03,5.38043E-01,3.23111E-02
1.9185E-03,4.37775E-02,4.87701E-03,5.33343E-01,3.34555E-02
1.9218E-03,4.43268E-02,5.02960E-03,5.26095E-01,3.22348E-02
1.9251E-03,4.46320E-02,5.10590E-03,5.14178E-01,3.17770E-02
1.9284E-03,4.48151E-02,5.86884E-03,4.96875E-01,3.20059E-02
1.9316E-03,4.45404E-02,5.86884E-03,4.87491E-01,3.17007E-02
1.9349E-03,4.51202E-02,6.47919E-03,4.75406E-01,3.32266E-02
1.9382E-03,4.54254E-02,6.93695E-03,4.61947E-01,3.33792E-02
1.9415E-03,4.51508E-02,6.09772E-03,4.46597E-01,3.34555E-02
1.9447E-03,4.49982E-02,6.63177E-03,4.34054E-01,3.33029E-02
1.9480E-03,4.52118E-02,5.63995E-03,4.20077E-01,3.34555E-02
1.9513E-03,4.52118E-02,6.47919E-03,4.05887E-01,3.55917E-02
1.9546E-03,4.50897E-02,5.94513E-03,3.93695E-01,3.48288E-02
1.9578E-03,4.51508E-02,4.95331E-03,3.83120E-01,3.54391E-02
1.9611E-03,4.45709E-02,4.72443E-03,3.69952E-01,3.66599E-02
1.9644E-03,4.44183E-02,4.57184E-03,3.49337E-01,3.65836E-02
1.9677E-03,4.41437E-02,5.56366E-03,3.30432E-01,3.57443E-02
1.9710E-03,4.44794E-02,4.87701E-03,3.16760E-01,3.62021E-02
1.9742E-03,4.44183E-02,5.02960E-03,3.07299E-01,3.71176E-02
1.9775E-03,4.46320E-02,5.18219E-03,2.95886E-01,3.62784E-02
1.9808E-03,4.53644E-02,6.09772E-03,2.85846E-01,3.72702E-02
1.9841E-03,4.49371E-02,5.02960E-03,2.78949E-01,3.64310E-02
1.9873E-03,4.53033E-02,4.26666E-03,2.69549E-01,3.62784E-02
1.9906E-03,4.53033E-02,4.19037E-03,2.63614E-01,3.56680E-02
1.9939E-03,4.52118E-02,4.87701E-03,2.57983E-01,3.68124E-02
1.9972E-03,4.57916E-02,4.34296E-03,2.53756E-01,3.60495E-02
2.0004E-03,4.58221E-02,4.34296E-03,2.51544E-01,3.65836E-02
2.0037E-03,4.54865E-02,4.57184E-03,2.52398E-01,3.55154E-02
2.0070E-03,4.54559E-02,5.48737E-03,2.55298E-01,3.65836E-02
2.0103E-03,4.53644E-02,3.73260E-03,2.59982E-01,3.65836E-02
2.0135E-03,4.52423E-02,3.42743E-03,2.68618E-01,3.68124E-02
2.0168E-03,4.50287E-02,3.96149E-03,2.78003E-01,3.58206E-02
2.0201E-03,4.50897E-02,3.65631E-03,2.84274E-01,3.67361E-02
2.0234E-03,4.45099E-02,3.88519E-03,2.89218E-01,3.72702E-02
2.0267E-03,4.43268E-02,3.65631E-03,2.94345E-01,3.66599E-02
2.0299E-03,4.41437E-02,2.81708E-03,2.98114E-01,3.55917E-02
2.0332E-03,4.38690E-02,3.04596E-03,3.08627E-01,3.53629E-02
2.0365E-03,4.44489E-02,4.11407E-03,3.22543E-01,3.55154E-02
2.0398E-03,4.45709E-02,2.58820E-03,3.33255E-01,3.55154E-02
2.0430E-03,4.46930E-02,3.35114E-03,3.46377E-01,3.50577E-02
2.0463E-03,4.53949E-02,3.80890E-03,3.55197E-01,3.51340E-02
2.0496E-03,4.52423E-02,1.97784E-03,3.67343E-01,3.59732E-02
2.0529E-03,4.57001E-02,3.58002E-03,3.84936E-01,3.62021E-02
2.0561E-03,4.63104E-02,3.27484E-03,4.03659E-01,3.62784E-02
2.0594E-03,4.61273E-02,4.80072E-03,4.33535E-01,3.61258E-02
2.0627E-03,4.63715E-02,4.64813E-03,4.62359E-01,3.71176E-02
2.0660E-03,4.64935E-02,4.49554E-03,4.79754E-01,3.80331E-02
2.0693E-03,4.67072E-02,5.25848E-03,4.97439E-01,3.87961E-02
2.0725E-03,4.68597E-02,3.80890E-03,5.11310E-01,3.95590E-02
2.0758E-03,4.66156E-02,5.10590E-03,5.18924E-01,3.96353E-02
2.0791E-03,4.71954E-02,4.34296E-03,5.21945E-01,4.04745E-02
2.0824E-03,4.70428E-02,4.95331E-03,5.27667E-01,4.08560E-02
2.0856E-03,4.75922E-02,4.41925E-03,5.32336E-01,4.08560E-02
2.0889E-03,4.77142E-02,5.18219E-03,5.34823E-01,4.15427E-02
2.0922E-03,4.76837E-02,3.96149E-03,5.35998E-01,4.16953E-02
2.0955E-03,4.75616E-02,3.96149E-03,5.36441E-01,4.20767E-02
2.0987E-03,4.76532E-02,4.80072E-03,5.33221E-01,4.16953E-02
2.1020E-03,4.77142E-02,3.80890E-03,5.26126E-01,4.14664E-02
2.1053E-03,4.78363E-02,4.64813E-03,5.22036E-01,4.12375E-02
2.1086E-03,4.77142E-02,3.80890E-03,5.14453E-01,4.15427E-02
2.1119E-03,4.78668E-02,4.11407E-03,5.07434E-01,4.09323E-02
2.1151E-03,4.82330E-02,4.41925E-03,5.02612E-01,4.07034E-02
2.1184E-03,4.77448E-02,4.72443E-03,4.92572E-01,4.02457E-02
2.1217E-03,4.79279E-02,4.03778E-03,4.81692E-01,4.00931E-02
2.1250E-03,4.79584E-02,5.48737E-03,4.72491E-01,3.97879E-02
2.1282E-03,4.82025E-02,4.41925E-03,4.52975E-01,3.88724E-02
2.1315E-03,4.80499E-02,4.95331E-03,4.25219E-01,3.92538E-02
2.1348E-03,4.84467E-02,4.57184E-03,4.00622E-01,3.97879E-02
2.1381E-03,4.82025E-02,5.63995E-03,3.75338E-01,4.03983E-02
2.1413E-03,4.86603E-02,5.18219E-03,3.57760E-01,4.03983E-02
2.1446E-03,4.87213E-02,4.87701E-03,3.44409E-01,4.00931E-02
2.1479E-03,4.78668E-02,3.12225E-03,3.25488E-01,4.05508E-02
2.1512E-03,4.80499E-02,3.73260E-03,3.10229E-01,4.01694E-02
2.1545E-03,4.82635E-02,3.04596E-03,3.05377E-01,4.12375E-02
2.1577E-03,4.77448E-02,2.96967E-03,3.01104E-01,4.12375E-02
2.1610E-03,4.83856E-02,3.73260E-03,2.89187E-01,3.92538E-02
2.1643E-03,4.75006E-02,3.04596E-03,2.77453E-01,3.95590E-02
2.1676E-03,4.75311E-02,3.42743E-03,2.63873E-01,3.81857E-02
2.1708E-03,4.84161E-02,3.96149E-03,2.56549E-01,3.90250E-02
2.1741E-03,4.82635E-02,3.88519E-03,2.53863E-01,3.99405E-02
2.1774E-03,4.83856E-02,2.43561E-03,2.50384E-01,3.88724E-02
2.1807E-03,4.87518E-02,3.35114E-03,2.48858E-01,4.03220E-02
2.1839E-03,4.86908E-02,3.50372E-03,2.50689E-01,3.93301E-02
2.1872E-03,4.91486E-02,3.96149E-03,2.54855E-01,4.02457E-02
2.1905E-03,4.85992E-02,3.65631E-03,2.66086E-01,4.16953E-02
2.1938E-03,4.87213E-02,2.43561E-03,2.84198E-01,4.11612E-02
2.1970E-03,4.86908E-02,2.43561E-03,3.00921E-01,4.06271E-02
2.2003E-03,4.82941E-02,2.20673E-03,3.19430E-01,4.13901E-02
2.2036E-03,4.86603E-02,3.80890E-03,3.35345E-01,4.11612E-02
2.2069E-03,4.81110E-02,3.42743E-03,3.47079E-01,4.13901E-02
2.2102E-03,4.95453E-02,3.58002E-03,3.55700E-01,4.15427E-02
2.2134E-03,4.91180E-02,3.96149E-03,3.60156E-01,4.16953E-02
2.2167E-03,4.96674E-02,4.34296E-03,3.66366E-01,4.13901E-02
2.2200E-03,5.00031E-02,4.64813E-03,3.75323E-01,4.16953E-02
2.2233E-03,4.94843E-02,3.65631E-03,3.94214E-01,4.11612E-02
2.2265E-03,4.99420E-02,4.72443E-03,4.22397E-01,4.11612E-02
2.2298E-03,4.96674E-02,4.19037E-03,4.39334E-01,4.26871E-02
2.2331E-03,4.95758E-02,4.19037E-03,4.69912E-01,4.35263E-02
2.2364E-03,4.98505E-02,3.58002E-03,5.01895E-01,4.28397E-02
2.2396E-03,5.00641E-02,4.95331E-03,5.22372E-01,4.32974E-02
2.2429E-03,5.03998E-02,4.11407E-03,5.30490E-01,4.35263E-02
2.2462E-03,5.10406E-02,3.96149E-03,5.34823E-01,4.44418E-02
2.2495E-03,5.16815E-02,4.11407E-03,5.35006E-01,4.55099E-02
2.2528E-03,5.14374E-02,4.95331E-03,5.32870E-01,4.60440E-02
2.2560E-03,5.15594E-02,6.02142E-03,5.29590E-01,4.58914E-02
2.2593E-03,5.16510E-02,4.72443E-03,5.26889E-01,4.61966E-02
2.2626E-03,5.14069E-02,3.73260E-03,5.23425E-01,4.49759E-02
2.2659E-03,5.19257E-02,5.02960E-03,5.16894E-01,4.61203E-02
2.2691E-03,5.22614E-02,4.72443E-03,5.06503E-01,4.52811E-02
2.2724E-03,5.13153E-02,4.26666E-03,4.90909E-01,4.39841E-02
2.2757E-03,5.16205E-02,5.18219E-03,4.72506E-01,4.45181E-02
2.2790E-03,5.15289E-02,4.49554E-03,4.52212E-01,4.31448E-02
2.2822E-03,5.13458E-02,4.19037E-03,4.36313E-01,4.33737E-02
2.2855E-03,5.16510E-02,5.25848E-03,4.15545E-01,4.36026E-02
2.2888E-03,5.18341E-02,4.72443E-03,4.05200E-01,4.37552E-02
2.2921E-03,5.20172E-02,4.34296E-03,3.90582E-01,4.37552E-02
2.2954E-03,5.08881E-02,4.72443E-03,3.78787E-01,4.39078E-02
2.2986E-03,5.13153E-02,3.65631E-03,3.64856E-01,4.36026E-02
2.3019E-03,5.05219E-02,3.27484E-03,3.53579E-01,4.45181E-02
2.3052E-03,5.03693E-02,3.42743E-03,3.47659E-01,4.47470E-02
2.3085E-03,5.04913E-02,3.35114E-03,3.34384E-01,4.50522E-02
2.3117E-03,5.04608E-02,3.42743E-03,3.10992E-01,4.55862E-02
2.3150E-03,5.05829E-02,4.11407E-03,2.81634E-01,4.62729E-02
2.3183E-03,5.06134E-02,3.73260E-03,2.63232E-01,4.48996E-02
2.3216E-03,5.09796E-02,3.04596E-03,2.54428E-01,4.62729E-02
2.3248E-03,5.08575E-02,3.19855E-03,2.52108E-01,4.43655E-02
2.3281E-03,5.12543E-02,3.73260E-03,2.51620E-01,4.52048E-02
2.3314E-03,5.11932E-02,3.96149E-03,2.53558E-01,4.48233E-02
2.3347E-03,5.16510E-02,3.27484E-03,2.57571E-01,4.52048E-02
2.3380E-03,5.13153E-02,4.19037E-03,2.62454E-01,4.45944E-02
2.3412E-03,5.18036E-02,4.11407E-03,2.69122E-01,4.60440E-02
2.3445E-03,5.18951E-02,4.95331E-03,2.77881E-01,4.54337E-02
2.3478E-03,5.20477E-02,4.57184E-03,2.86364E-01,4.65018E-02
2.3511E-03,5.25970E-02,4.64813E-03,2.91903E-01,4.60440E-02
2.3543E-03,5.27496E-02,4.64813E-03,3.03622E-01,4.71884E-02
2.3576E-03,5.29022E-02,4.03778E-03,3.16943E-01,4.73410E-02
2.3609E-03,5.35126E-02,3.65631E-03,3.46194E-01,4.83328E-02
2.3642E-03,5.36041E-02,5.02960E-03,3.68213E-01,4.77225E-02
2.3674E-03,5.42450E-02,6.02142E-03,3.91940E-01,4.75699E-02
2.3707E-03,5.48553E-02,6.32660E-03,4.16369E-01,4.73410E-02
2.3740E-03,5.54352E-02,6.25031E-03,4.32528E-01,4.81039E-02
2.3773E-03,5.54047E-02,7.08954E-03,4.40249E-01,4.81039E-02
2.3806E-03,5.54962E-02,6.78436E-03,4.57934E-01,4.68832E-02
2.3838E-03,5.53131E-02,7.01324E-03,4.76382E-01,4.76462E-02
2.3871E-03,5.66559E-02,7.31842E-03,4.95135E-01,4.70358E-02
2.3904E-03,5.58929E-02,7.85248E-03,5.08456E-01,4.74936E-02
2.3937E-03,5.58319E-02,8.23395E-03,5.12042E-01,4.74936E-02
2.3969E-03,5.55878E-02,6.78436E-03,5.14193E-01,4.73410E-02
2.4002E-03,5.51300E-02,6.63177E-03,5.21106E-01,4.65018E-02
2.4035E-03,5.51605E-02,6.02142E-03,5.29712E-01,4.66544E-02
2.4068E-03,5.53741E-02,6.47919E-03,5.36868E-01,4.87906E-02
2.4100E-03,5.47333E-02,4.57184E-03,5.38684E-01,4.84091E-02
2.4133E-03,5.42450E-02,4.57184E-03,5.37097E-01,4.76462E-02
2.4166E-03,5.40314E-02,3.35114E-03,5.31909E-01,4.77988E-02
2.4199E-03,5.34210E-02,3.27484E-03,5.22296E-01,4.79514E-02
2.4231E-03,5.30243E-02,2.74078E-03,5.09875E-01,4.84854E-02
2.4264E-03,5.28412E-02,2.89337E-03,4.92892E-01,4.81802E-02
2.4297E-03,5.35126E-02,3.04596E-03,4.75253E-01,4.92484E-02
2.4330E-03,5.30243E-02,2.74078E-03,4.48092E-01,4.76462E-02
2.4363E-03,5.27802E-02,1.97784E-03,4.29431E-01,4.77988E-02
2.4395E-03,5.25055E-02,1.52008E-03,4.11120E-01,4.79514E-02
2.4428E-03,5.29633E-02,1.90155E-03,3.90475E-01,4.74936E-02
2.4461E-03,5.37872E-02,1.44379E-03,3.68869E-01,4.74936E-02
2.4494E-03,5.34210E-02,2.66449E-03,3.54800E-01,4.66544E-02
2.4526E-03,5.42450E-02,2.74078E-03,3.42166E-01,4.77988E-02
2.4559E-03,5.43365E-02,3.04596E-03,3.30111E-01,4.81802E-02
2.4592E-03,5.47333E-02,3.35114E-03,3.17813E-01,4.90958E-02
2.4625E-03,5.47333E-02,3.96149E-03,3.03363E-01,4.92484E-02
2.4657E-03,5.46112E-02,3.27484E-03,2.92895E-01,4.95535E-02
2.4690E-03,5.55573E-02,3.96149E-03,2.78628E-01,4.96298E-02
2.4723E-03,5.59845E-02,5.33478E-03,2.66604E-01,4.94009E-02
2.4756E-03,5.65033E-02,5.79254E-03,2.56686E-01,5.00113E-02
2.4789E-03,5.72968E-02,7.24213E-03,2.54184E-01,5.10031E-02
2.4821E-03,5.83038E-02,7.54730E-03,2.55725E-01,4.99350E-02
2.4854E-03,5.90668E-02,8.84430E-03,2.58700E-01,5.05453E-02
2.4887E-03,5.92499E-02,8.31024E-03,2.59707E-01,5.01639E-02
2.4920E-03,5.95245E-02,8.15765E-03,2.61386E-01,4.97824E-02
2.4952E-03,5.95551E-02,8.46283E-03,2.61905E-01,5.03165E-02
2.4985E-03,5.96466E-02,8.08136E-03,2.60302E-01,5.10794E-02
2.5018E-03,5.91278E-02,8.08136E-03,2.61798E-01,5.17661E-02
2.5051E-03,5.93109E-02,8.08136E-03,2.71762E-01,5.15372E-02
2.5083E-03,5.84564E-02,7.85248E-03,2.85052E-01,5.07742E-02
2.5116E-03,5.80597E-02,6.78436E-03,2.97046E-01,5.06979E-02
2.5149E-03,5.73273E-02,6.47919E-03,3.10214E-01,5.00876E-02
2.5182E-03,5.74493E-02,5.02960E-03,3.21338E-01,5.09268E-02
2.5215E-03,5.74493E-02,5.94513E-03,3.45111E-01,4.97061E-02
2.5247E-03,5.66559E-02,6.17401E-03,3.68091E-01,5.06979E-02
2.5280E-03,5.61981E-02,5.71625E-03,3.95083E-01,5.00876E-02
2.5313E-03,5.56488E-02,5.25848E-03,4.23449E-01,5.05453E-02
2.5346E-03,5.55573E-02,3.96149E-03,4.43164E-01,4.90958E-02
2.5378E-03,5.55267E-02,4.26666E-03,4.62237E-01,5.00113E-02
2.5411E-03,5.53131E-02,4.64813E-03,4.73117E-01,4.83328E-02
2.5444E-03,5.65033E-02,4.41925E-03,4.81768E-01,4.92484E-02
2.5477E-03,5.65948E-02,4.49554E-03,4.91839E-01,4.90195E-02
2.5509E-03,5.68085E-02,4.26666E-03,4.97271E-01,4.86380E-02
2.5542E-03,5.75409E-02,4.72443E-03,5.02337E-01,4.94772E-02
2.5575E-03,5.71747E-02,5.41107E-03,5.13049E-01,4.78751E-02
2.5608E-03,5.79376E-02,5.71625E-03,5.20587E-01,4.82565E-02
2.5641E-03,5.83344E-02,5.94513E-03,5.24478E-01,4.81802E-02
2.5673E-03,5.85480E-02,6.09772E-03,5.28613E-01,4.89432E-02
2.5706E-03,5.90057E-02,7.01324E-03,5.32306E-01,4.81802E-02
2.5739E-03,5.90363E-02,5.94513E-03,5.34732E-01,4.89432E-02
2.5772E-03,6.00739E-02,6.09772E-03,5.35540E-01,4.87906E-02
2.5804E-03,6.01349E-02,6.93695E-03,5.33252E-01,4.89432E-02
2.5837E-03,6.01044E-02,6.55548E-03,5.23196E-01,4.89432E-02
2.5870E-03,6.03790E-02,7.85248E-03,5.09723E-01,4.90195E-02
2.5903E-03,6.05621E-02,6.63177E-03,4.97714E-01,4.99350E-02
2.5935E-03,6.00739E-02,7.08954E-03,4.92511E-01,5.03928E-02
2.5968E-03,6.04706E-02,6.09772E-03,4.82303E-01,5.14609E-02
2.6001E-03,5.97382E-02,7.01324E-03,4.65030E-01,5.07742E-02
2.6034E-03,6.11115E-02,6.32660E-03,4.50045E-01,5.16898E-02
2.6066E-03,6.04095E-02,6.86066E-03,4.48367E-01,5.15372E-02
2.6099E-03,6.02570E-02,7.01324E-03,4.38723E-01,5.25290E-02
2.6132E-03,6.05011E-02,6.40289E-03,4.31231E-01,5.17661E-02
2.6165E-03,5.96466E-02,6.25031E-03,4.21801E-01,5.30630E-02
2.6198E-03,5.98602E-02,6.32660E-03,4.01919E-01,5.37497E-02
2.6230E-03,5.95551E-02,5.79254E-03,3.82998E-01,5.32156E-02
2.6263E-03,5.97076E-02,4.80072E-03,3.57028E-01,5.39023E-02
2.6296E-03,5.95245E-02,5.02960E-03,3.30096E-01,5.44363E-02
2.6329E-03,5.95551E-02,5.02960E-03,3.03927E-01,5.37497E-02
2.6361E-03,6.01959E-02,4.87701E-03,2.79284E-01,5.42838E-02
2.6394E-03,5.97992E-02,4.41925E-03,2.66681E-01,5.48941E-02
2.6427E-03,6.05621E-02,5.10590E-03,2.59478E-01,5.39023E-02
